level,prompt_profile,model,project,run,criterion,dimension,n,TP,FP,FN,TN,precision,recall,F1,specificity,accuracy,balanced_accuracy,FPR,FNR,NPV,MCC
dimension,few_shot,GPT-5-Mini,,3,,Semantic,728,65,21,101,541,0.7558139534883721,0.39156626506024095,0.5158730158730159,0.9626334519572953,0.8324175824175825,0.6770998585087682,0.037366548042704624,0.608433734939759,0.8426791277258567,0.4604194609299581
dimension,few_shot,GPT-5-Mini,,4,,Syntactic,546,20,5,38,483,0.8,0.3448275862068966,0.4819277108433735,0.9897540983606558,0.9212454212454212,0.6672908422837762,0.010245901639344262,0.6551724137931034,0.927063339731286,0.4932160550860082
dimension,few_shot,GPT-5-Mini,,4,,Pragmatic,1092,14,112,65,901,0.1111111111111111,0.17721518987341772,0.13658536585365855,0.8894373149062191,0.8379120879120879,0.5333262523898185,0.11056268509378085,0.8227848101265823,0.932712215320911,0.054045670265710825
dimension,few_shot,GPT-5-Mini,,4,,Semantic,728,62,21,104,541,0.7469879518072289,0.37349397590361444,0.4979919678714859,0.9626334519572953,0.8282967032967034,0.6680637139304548,0.037366548042704624,0.6265060240963856,0.8387596899224806,0.44371820808954976
dimension,few_shot,GPT-5-Mini,,5,,Syntactic,546,16,2,42,486,0.8888888888888888,0.27586206896551724,0.42105263157894735,0.9959016393442623,0.9194139194139194,0.6358818541548898,0.004098360655737705,0.7241379310344828,0.9204545454545454,0.4689884572282609
dimension,few_shot,GPT-5-Mini,,5,,Pragmatic,1092,27,122,52,891,0.18120805369127516,0.34177215189873417,0.23684210526315788,0.8795656465942744,0.8406593406593407,0.6106688992465042,0.12043435340572557,0.6582278481012658,0.9448568398727466,0.167041689433255
dimension,few_shot,GPT-5-Mini,,5,,Semantic,728,70,19,96,543,0.7865168539325843,0.42168674698795183,0.5490196078431373,0.9661921708185054,0.842032967032967,0.6939394589032286,0.033807829181494664,0.5783132530120482,0.8497652582159625,0.496790113709789
dimension,one_shot,DeepSeek-V4-Pro,,1,,Syntactic,546,18,4,40,484,0.8181818181818182,0.3103448275862069,0.45,0.9918032786885246,0.9194139194139194,0.6510740531373658,0.00819672131147541,0.6896551724137931,0.9236641221374046,0.47344201969729155
dimension,one_shot,DeepSeek-V4-Pro,,1,,Pragmatic,1092,40,112,39,901,0.2631578947368421,0.5063291139240507,0.3463203463203463,0.8894373149062191,0.8617216117216118,0.6978832144151349,0.11056268509378085,0.4936708860759494,0.9585106382978723,0.29619075560049746
dimension,one_shot,DeepSeek-V4-Pro,,1,,Semantic,728,98,97,68,465,0.5025641025641026,0.5903614457831325,0.5429362880886427,0.8274021352313167,0.7733516483516484,0.7088817905072247,0.17259786476868327,0.40963855421686746,0.8724202626641651,0.39579642651518626
dimension,one_shot,DeepSeek-V4-Pro,,2,,Syntactic,546,17,5,41,483,0.7727272727272727,0.29310344827586204,0.425,0.9897540983606558,0.9157509157509157,0.6414287733182589,0.010245901639344262,0.7068965517241379,0.9217557251908397,0.44321524902905945
dimension,one_shot,DeepSeek-V4-Pro,,2,,Pragmatic,1092,33,137,46,876,0.19411764705882353,0.4177215189873418,0.26506024096385544,0.8647581441263573,0.8324175824175825,0.6412398315568495,0.13524185587364265,0.5822784810126582,0.9501084598698482,0.20184385573361288
dimension,one_shot,DeepSeek-V4-Pro,,2,,Semantic,728,94,85,72,477,0.5251396648044693,0.5662650602409639,0.5449275362318841,0.8487544483985765,0.7843406593406593,0.7075097543197701,0.1512455516014235,0.43373493975903615,0.8688524590163934,0.4043691600950589
dimension,one_shot,DeepSeek-V4-Pro,,3,,Syntactic,546,19,5,39,483,0.7916666666666666,0.3275862068965517,0.4634146341463415,0.9897540983606558,0.9194139194139194,0.6586701526286037,0.010245901639344262,0.6724137931034483,0.9252873563218391,0.4769888976806015
dimension,one_shot,DeepSeek-V4-Pro,,3,,Pragmatic,1092,35,106,44,907,0.24822695035460993,0.4430379746835443,0.3181818181818182,0.8953603158933859,0.8626373626373627,0.6691991452884651,0.10463968410661402,0.5569620253164557,0.953732912723449,0.2614246974384135
dimension,one_shot,DeepSeek-V4-Pro,,3,,Semantic,728,105,46,61,516,0.695364238410596,0.6325301204819277,0.6624605678233438,0.9181494661921709,0.853021978021978,0.7753397933370493,0.08185053380782918,0.3674698795180723,0.8942807625649913,0.5698293300819859
dimension,one_shot,DeepSeek-V4-Pro,,4,,Syntactic,546,21,5,37,483,0.8076923076923077,0.3620689655172414,0.5,0.9897540983606558,0.9230769230769231,0.6759115319389486,0.010245901639344262,0.6379310344827587,0.9288461538461539,0.5090493278675203
dimension,one_shot,DeepSeek-V4-Pro,,4,,Pragmatic,1092,31,99,48,914,0.23846153846153847,0.3924050632911392,0.2966507177033493,0.9022704837117473,0.8653846153846154,0.6473377735014433,0.09772951628825272,0.6075949367088608,0.9501039501039501,0.23572364855674088
dimension,one_shot,DeepSeek-V4-Pro,,4,,Semantic,728,103,105,63,457,0.4951923076923077,0.6204819277108434,0.5508021390374331,0.8131672597864769,0.7692307692307693,0.7168245937486601,0.18683274021352314,0.3795180722891566,0.8788461538461538,0.40274244243548696
dimension,one_shot,DeepSeek-V4-Pro,,5,,Syntactic,546,19,3,39,485,0.8636363636363636,0.3275862068965517,0.475,0.9938524590163934,0.9230769230769231,0.6607193329564726,0.006147540983606557,0.6724137931034483,0.9255725190839694,0.5036687903655237
dimension,one_shot,DeepSeek-V4-Pro,,5,,Pragmatic,1092,48,124,31,889,0.27906976744186046,0.6075949367088608,0.38247011952191234,0.8775913129318855,0.858058608058608,0.7425931248203732,0.12240868706811452,0.3924050632911392,0.966304347826087,0.3450393408667649
dimension,one_shot,DeepSeek-V4-Pro,,5,,Semantic,728,103,102,63,460,0.5024390243902439,0.6204819277108434,0.555256064690027,0.8185053380782918,0.7733516483516484,0.7194936328945676,0.18149466192170818,0.3795180722891566,0.8795411089866156,0.40949287458620914
dimension,one_shot,Gemini-3.1-Pro-Preview,,1,,Syntactic,546,28,4,30,484,0.875,0.4827586206896552,0.6222222222222222,0.9918032786885246,0.9377289377289377,0.7372809496890899,0.00819672131147541,0.5172413793103449,0.9416342412451362,0.622529916247043
dimension,one_shot,Gemini-3.1-Pro-Preview,,1,,Pragmatic,1092,19,169,60,844,0.10106382978723404,0.24050632911392406,0.14232209737827714,0.8331688055281342,0.7902930402930403,0.5368375673210292,0.16683119447186576,0.759493670886076,0.9336283185840708,0.05055639130988433
dimension,one_shot,Gemini-3.1-Pro-Preview,,1,,Semantic,728,84,37,82,525,0.6942148760330579,0.5060240963855421,0.5853658536585366,0.9341637010676157,0.8365384615384616,0.7200938987265789,0.06583629893238434,0.4939759036144578,0.8649093904448105,0.4961045044781446
dimension,one_shot,Gemini-3.1-Pro-Preview,,2,,Syntactic,546,19,4,39,484,0.8260869565217391,0.3275862068965517,0.4691358024691358,0.9918032786885246,0.9212454212454212,0.6596947427925381,0.00819672131147541,0.6724137931034483,0.9254302103250478,0.48992517931572904
dimension,one_shot,Gemini-3.1-Pro-Preview,,2,,Pragmatic,1092,18,180,61,833,0.09090909090909091,0.22784810126582278,0.1299638989169675,0.8223099703849951,0.7793040293040293,0.5250790358254089,0.17769002961500494,0.7721518987341772,0.9317673378076062,0.03372544938702463
dimension,one_shot,Gemini-3.1-Pro-Preview,,2,,Semantic,728,87,51,79,511,0.6304347826086957,0.5240963855421686,0.5723684210526315,0.9092526690391459,0.8214285714285714,0.7166745272906573,0.09074733096085409,0.4759036144578313,0.8661016949152542,0.46386809881704505
dimension,one_shot,Gemini-3.1-Pro-Preview,,3,,Syntactic,546,27,4,31,484,0.8709677419354839,0.46551724137931033,0.6067415730337079,0.9918032786885246,0.9358974358974359,0.7286602600339175,0.00819672131147541,0.5344827586206896,0.9398058252427185,0.6089198546600276
dimension,one_shot,Gemini-3.1-Pro-Preview,,3,,Pragmatic,1092,20,157,59,856,0.11299435028248588,0.25316455696202533,0.15625,0.8450148075024679,0.8021978021978022,0.5490896822322466,0.1549851924975321,0.7468354430379747,0.9355191256830601,0.069014652344707
dimension,one_shot,Gemini-3.1-Pro-Preview,,3,,Semantic,728,89,51,77,511,0.6357142857142857,0.536144578313253,0.5816993464052288,0.9092526690391459,0.8241758241758241,0.7226986236761994,0.09074733096085409,0.463855421686747,0.8690476190476191,0.4741514135266351
dimension,one_shot,Gemini-3.1-Pro-Preview,,4,,Syntactic,546,27,4,31,484,0.8709677419354839,0.46551724137931033,0.6067415730337079,0.9918032786885246,0.9358974358974359,0.7286602600339175,0.00819672131147541,0.5344827586206896,0.9398058252427185,0.6089198546600276
dimension,one_shot,Gemini-3.1-Pro-Preview,,4,,Pragmatic,1092,19,152,60,861,0.1111111111111111,0.24050632911392406,0.152,0.8499506416584403,0.8058608058608059,0.5452284853861822,0.15004935834155972,0.759493670886076,0.9348534201954397,0.06448110006011137
dimension,one_shot,Gemini-3.1-Pro-Preview,,4,,Semantic,728,85,42,81,520,0.6692913385826772,0.5120481927710844,0.5802047781569966,0.9252669039145908,0.8310439560439561,0.7186575483428376,0.07473309608540925,0.4879518072289157,0.8652246256239601,0.4834789556610116
dimension,one_shot,Gemini-3.1-Pro-Preview,,5,,Syntactic,546,19,4,39,484,0.8260869565217391,0.3275862068965517,0.4691358024691358,0.9918032786885246,0.9212454212454212,0.6596947427925381,0.00819672131147541,0.6724137931034483,0.9254302103250478,0.48992517931572904
dimension,one_shot,Gemini-3.1-Pro-Preview,,5,,Pragmatic,1092,20,156,59,857,0.11363636363636363,0.25316455696202533,0.1568627450980392,0.8460019743336624,0.8031135531135531,0.5495832656478439,0.1539980256663376,0.7468354430379747,0.9355895196506551,0.06986816224533178
dimension,one_shot,Gemini-3.1-Pro-Preview,,5,,Semantic,728,87,48,79,514,0.6444444444444445,0.5240963855421686,0.5780730897009967,0.9145907473309609,0.8255494505494505,0.7193435664365648,0.08540925266903915,0.4759036144578313,0.866779089376054,0.47356856558367955
dimension,one_shot,GPT-5-Mini,,1,,Syntactic,546,17,17,41,471,0.5,0.29310344827586204,0.3695652173913043,0.9651639344262295,0.8937728937728938,0.6291336913510458,0.03483606557377049,0.7068965517241379,0.919921875,0.3293207002233611
dimension,one_shot,GPT-5-Mini,,1,,Pragmatic,1092,18,107,61,906,0.144,0.22784810126582278,0.17647058823529413,0.8943731490621916,0.8461538461538461,0.5611106251640072,0.10562685093780849,0.7721518987341772,0.9369183040330921,0.09944815882331311
dimension,one_shot,GPT-5-Mini,,1,,Semantic,728,80,23,86,539,0.7766990291262136,0.4819277108433735,0.5947955390334573,0.9590747330960854,0.8502747252747253,0.7205012219697294,0.04092526690391459,0.5180722891566265,0.8624,0.5308900392397616
dimension,one_shot,GPT-5-Mini,,2,,Syntactic,546,17,2,41,486,0.8947368421052632,0.29310344827586204,0.44155844155844154,0.9959016393442623,0.9212454212454212,0.6445025438100622,0.004098360655737705,0.7068965517241379,0.9222011385199241,0.4859004349357898
dimension,one_shot,GPT-5-Mini,,2,,Pragmatic,1092,23,120,56,893,0.16083916083916083,0.2911392405063291,0.2072072072072072,0.8815399802566634,0.8388278388278388,0.5863396103814962,0.11846001974333663,0.7088607594936709,0.9409905163329821,0.13260418283234027
dimension,one_shot,GPT-5-Mini,,2,,Semantic,728,83,27,83,535,0.7545454545454545,0.5,0.6014492753623188,0.9519572953736655,0.8489010989010989,0.7259786476868327,0.04804270462633452,0.5,0.8656957928802589,0.5294549618860077
dimension,one_shot,GPT-5-Mini,,3,,Syntactic,546,10,2,48,486,0.8333333333333334,0.1724137931034483,0.2857142857142857,0.9959016393442623,0.9084249084249084,0.5841577162238554,0.004098360655737705,0.8275862068965517,0.9101123595505618,0.35374197276989994
dimension,one_shot,GPT-5-Mini,,3,,Pragmatic,1092,21,150,58,863,0.12280701754385964,0.26582278481012656,0.168,0.8519249753208292,0.8095238095238095,0.5588738800654779,0.14807502467917077,0.7341772151898734,0.9370249728555917,0.08393499183125148
dimension,one_shot,GPT-5-Mini,,3,,Semantic,728,87,27,79,535,0.7631578947368421,0.5240963855421686,0.6214285714285714,0.9519572953736655,0.8543956043956044,0.7380268404579171,0.04804270462633452,0.4759036144578313,0.8713355048859935,0.5495934119030652
dimension,one_shot,GPT-5-Mini,,4,,Syntactic,546,15,3,43,485,0.8333333333333334,0.25862068965517243,0.39473684210526316,0.9938524590163934,0.9157509157509157,0.626236574335783,0.006147540983606557,0.7413793103448276,0.9185606060606061,0.4356983249289069
dimension,one_shot,GPT-5-Mini,,4,,Pragmatic,1092,30,124,49,889,0.19480519480519481,0.379746835443038,0.2575107296137339,0.8775913129318855,0.8415750915750916,0.6286690741874618,0.12240868706811452,0.620253164556962,0.9477611940298507,0.19154051927284207
dimension,one_shot,GPT-5-Mini,,4,,Semantic,728,87,23,79,539,0.7909090909090909,0.5240963855421686,0.6304347826086957,0.9590747330960854,0.8598901098901099,0.741585559319127,0.04092526690391459,0.4759036144578313,0.872168284789644,0.5660210573468761
dimension,one_shot,GPT-5-Mini,,5,,Syntactic,546,19,2,39,486,0.9047619047619048,0.3275862068965517,0.4810126582278481,0.9959016393442623,0.924908424908425,0.661743923120407,0.004098360655737705,0.6724137931034483,0.9257142857142857,0.5183135674583667
dimension,one_shot,GPT-5-Mini,,5,,Pragmatic,1092,25,132,54,881,0.1592356687898089,0.31645569620253167,0.211864406779661,0.8696939782823297,0.8296703296703297,0.5930748372424307,0.13030602171767028,0.6835443037974683,0.9422459893048128,0.137443725286016
dimension,one_shot,GPT-5-Mini,,5,,Semantic,728,77,24,89,538,0.7623762376237624,0.463855421686747,0.5767790262172284,0.9572953736654805,0.8447802197802198,0.7105753976761138,0.042704626334519574,0.536144578313253,0.8580542264752791,0.5111700141988601
dimension,zero_shot,DeepSeek-V4-Pro,,1,,Syntactic,546,15,3,43,485,0.8333333333333334,0.25862068965517243,0.39473684210526316,0.9938524590163934,0.9157509157509157,0.626236574335783,0.006147540983606557,0.7413793103448276,0.9185606060606061,0.4356983249289069
dimension,zero_shot,DeepSeek-V4-Pro,,1,,Pragmatic,1092,32,89,47,924,0.2644628099173554,0.4050632911392405,0.32,0.912142152023692,0.8754578754578755,0.6586027215814663,0.087857847976308,0.5949367088607594,0.9515962924819773,0.26179213763206444
dimension,zero_shot,DeepSeek-V4-Pro,,1,,Semantic,728,106,106,60,456,0.5,0.6385542168674698,0.5608465608465608,0.8113879003558719,0.771978021978022,0.7249710586116709,0.18861209964412812,0.3614457831325301,0.8837209302325582,0.4155143893678622
dimension,zero_shot,DeepSeek-V4-Pro,,2,,Syntactic,546,16,9,42,479,0.64,0.27586206896551724,0.3855421686746988,0.9815573770491803,0.9065934065934066,0.6287097230073488,0.018442622950819672,0.7241379310344828,0.9193857965451055,0.3794690789183375
dimension,zero_shot,DeepSeek-V4-Pro,,2,,Pragmatic,1092,37,87,42,926,0.29838709677419356,0.46835443037974683,0.3645320197044335,0.914116485686081,0.8818681318681318,0.6912354580329139,0.08588351431391905,0.5316455696202531,0.9566115702479339,0.3122972522637977
dimension,zero_shot,DeepSeek-V4-Pro,,2,,Semantic,728,96,93,70,469,0.5079365079365079,0.5783132530120482,0.5408450704225352,0.8345195729537367,0.7760989010989011,0.7064164129828925,0.16548042704626334,0.42168674698795183,0.8701298701298701,0.39506735028320383
dimension,zero_shot,DeepSeek-V4-Pro,,3,,Syntactic,546,26,4,32,484,0.8666666666666667,0.4482758620689655,0.5909090909090909,0.9918032786885246,0.9340659340659341,0.720039570378745,0.00819672131147541,0.5517241379310345,0.937984496124031,0.5950715858873162
dimension,zero_shot,DeepSeek-V4-Pro,,3,,Pragmatic,1092,29,107,50,906,0.21323529411764705,0.3670886075949367,0.26976744186046514,0.8943731490621916,0.8562271062271062,0.6307308783285641,0.10562685093780849,0.6329113924050633,0.9476987447698745,0.2051294628118008
dimension,zero_shot,DeepSeek-V4-Pro,,3,,Semantic,728,97,104,69,458,0.48258706467661694,0.5843373493975904,0.5286103542234333,0.8149466192170819,0.7623626373626373,0.6996419843073362,0.18505338078291814,0.41566265060240964,0.8690702087286527,0.3747147071005766
dimension,zero_shot,DeepSeek-V4-Pro,,4,,Syntactic,546,16,4,42,484,0.8,0.27586206896551724,0.41025641025641024,0.9918032786885246,0.9157509157509157,0.6338326738270209,0.00819672131147541,0.7241379310344828,0.9201520912547528,0.4390441434178216
dimension,zero_shot,DeepSeek-V4-Pro,,4,,Pragmatic,1092,32,101,47,912,0.24060150375939848,0.4050632911392405,0.3018867924528302,0.9002961500493584,0.8644688644688645,0.6526797205942995,0.09970384995064166,0.5949367088607594,0.9509906152241918,0.241876957126901
dimension,zero_shot,DeepSeek-V4-Pro,,4,,Semantic,728,99,86,67,476,0.5351351351351351,0.5963855421686747,0.5641025641025641,0.8469750889679716,0.7898351648351648,0.7216803155683231,0.15302491103202848,0.4036144578313253,0.8766114180478821,0.42726129205389207
dimension,zero_shot,DeepSeek-V4-Pro,,5,,Syntactic,546,20,4,38,484,0.8333333333333334,0.3448275862068966,0.4878048780487805,0.9918032786885246,0.9230769230769231,0.6683154324477105,0.00819672131147541,0.6551724137931034,0.9272030651340997,0.5059842147740783
dimension,zero_shot,DeepSeek-V4-Pro,,5,,Pragmatic,1092,41,123,38,890,0.25,0.5189873417721519,0.3374485596707819,0.87857847976308,0.8525641025641025,0.698782910767616,0.12142152023692004,0.4810126582278481,0.959051724137931,0.28829120772276984
dimension,zero_shot,DeepSeek-V4-Pro,,5,,Semantic,728,91,92,75,470,0.4972677595628415,0.5481927710843374,0.5214899713467048,0.8362989323843416,0.7706043956043956,0.6922458517343395,0.16370106761565836,0.45180722891566266,0.8623853211009175,0.3718650637558829
dimension,zero_shot,Gemini-3.1-Pro-Preview,,1,,Syntactic,546,19,8,39,480,0.7037037037037037,0.3275862068965517,0.4470588235294118,0.9836065573770492,0.9139194139194139,0.6555963821368005,0.01639344262295082,0.6724137931034483,0.9248554913294798,0.44227036234860434
dimension,zero_shot,Gemini-3.1-Pro-Preview,,1,,Pragmatic,1092,30,148,49,865,0.16853932584269662,0.379746835443038,0.23346303501945526,0.8538993089832182,0.8195970695970696,0.616823072213128,0.14610069101678183,0.620253164556962,0.9463894967177243,0.16386786223873084
dimension,zero_shot,Gemini-3.1-Pro-Preview,,1,,Semantic,728,80,34,86,528,0.7017543859649122,0.4819277108433735,0.5714285714285714,0.9395017793594306,0.8351648351648352,0.710714745101402,0.060498220640569395,0.5180722891566265,0.8599348534201955,0.4865309957304537
dimension,zero_shot,Gemini-3.1-Pro-Preview,,2,,Syntactic,546,17,7,41,481,0.7083333333333334,0.29310344827586204,0.4146341463414634,0.985655737704918,0.9120879120879121,0.63937959299039,0.014344262295081968,0.7068965517241379,0.921455938697318,0.41899826349364794
dimension,zero_shot,Gemini-3.1-Pro-Preview,,2,,Pragmatic,1092,29,150,50,863,0.16201117318435754,0.3670886075949367,0.2248062015503876,0.8519249753208292,0.8168498168498168,0.609506791457883,0.14807502467917077,0.6329113924050633,0.9452354874041621,0.1532595034288013
dimension,zero_shot,Gemini-3.1-Pro-Preview,,2,,Semantic,728,80,39,86,523,0.6722689075630253,0.4819277108433735,0.5614035087719298,0.9306049822064056,0.8282967032967034,0.7062663465248895,0.0693950177935943,0.5180722891566265,0.8587848932676518,0.4680566788445608
dimension,zero_shot,Gemini-3.1-Pro-Preview,,3,,Syntactic,546,17,7,41,481,0.7083333333333334,0.29310344827586204,0.4146341463414634,0.985655737704918,0.9120879120879121,0.63937959299039,0.014344262295081968,0.7068965517241379,0.921455938697318,0.41899826349364794
dimension,zero_shot,Gemini-3.1-Pro-Preview,,3,,Pragmatic,1092,27,133,52,880,0.16875,0.34177215189873417,0.22594142259414227,0.8687068114511353,0.8305860805860806,0.6052394816749347,0.13129318854886476,0.6582278481012658,0.944206008583691,0.15419099711343145
dimension,zero_shot,Gemini-3.1-Pro-Preview,,3,,Semantic,728,78,38,88,524,0.6724137931034483,0.46987951807228917,0.5531914893617021,0.9323843416370107,0.8269230769230769,0.7011319298546499,0.06761565836298933,0.5301204819277109,0.8562091503267973,0.4611354525029945
dimension,zero_shot,Gemini-3.1-Pro-Preview,,4,,Syntactic,546,24,7,34,481,0.7741935483870968,0.41379310344827586,0.5393258426966292,0.985655737704918,0.924908424908425,0.6997244205765969,0.014344262295081968,0.5862068965517241,0.9339805825242719,0.5318640201472707
dimension,zero_shot,Gemini-3.1-Pro-Preview,,4,,Pragmatic,1092,29,139,50,874,0.17261904761904762,0.3670886075949367,0.23481781376518218,0.8627838104639685,0.8269230769230769,0.6149362090294526,0.1372161895360316,0.6329113924050633,0.9458874458874459,0.16504961138403085
dimension,zero_shot,Gemini-3.1-Pro-Preview,,4,,Semantic,728,80,34,86,528,0.7017543859649122,0.4819277108433735,0.5714285714285714,0.9395017793594306,0.8351648351648352,0.710714745101402,0.060498220640569395,0.5180722891566265,0.8599348534201955,0.4865309957304537
dimension,zero_shot,Gemini-3.1-Pro-Preview,,5,,Syntactic,546,24,6,34,482,0.8,0.41379310344827586,0.5454545454545454,0.9877049180327869,0.9267399267399268,0.7007490107405314,0.012295081967213115,0.5862068965517241,0.9341085271317829,0.5429024969511449
dimension,zero_shot,Gemini-3.1-Pro-Preview,,5,,Pragmatic,1092,26,122,53,891,0.17567567567567569,0.3291139240506329,0.2290748898678414,0.8795656465942744,0.8397435897435898,0.6043397853224537,0.12043435340572557,0.6708860759493671,0.9438559322033898,0.15793607760957853
dimension,zero_shot,Gemini-3.1-Pro-Preview,,5,,Semantic,728,79,36,87,526,0.6869565217391305,0.4759036144578313,0.5622775800711743,0.9359430604982206,0.8310439560439561,0.7059233374780259,0.06405693950177936,0.5240963855421686,0.8580750407830342,0.4737820561934096
dimension,zero_shot,GPT-5-Mini,,1,,Syntactic,546,14,3,44,485,0.8235294117647058,0.2413793103448276,0.37333333333333335,0.9938524590163934,0.9139194139194139,0.6176158846806105,0.006147540983606557,0.7586206896551724,0.9168241965973535,0.4173184506440755
dimension,zero_shot,GPT-5-Mini,,1,,Pragmatic,1092,26,120,53,893,0.1780821917808219,0.3291139240506329,0.2311111111111111,0.8815399802566634,0.8415750915750916,0.6053269521536482,0.11846001974333663,0.6708860759493671,0.9439746300211417,0.16034882618816873
dimension,zero_shot,GPT-5-Mini,,1,,Semantic,728,100,32,66,530,0.7575757575757576,0.6024096385542169,0.6711409395973155,0.9430604982206405,0.8653846153846154,0.7727350683874288,0.05693950177935943,0.39759036144578314,0.889261744966443,0.593995404849904
dimension,zero_shot,GPT-5-Mini,,2,,Syntactic,546,16,2,42,486,0.8888888888888888,0.27586206896551724,0.42105263157894735,0.9959016393442623,0.9194139194139194,0.6358818541548898,0.004098360655737705,0.7241379310344828,0.9204545454545454,0.4689884572282609
dimension,zero_shot,GPT-5-Mini,,2,,Pragmatic,1092,18,131,61,882,0.12080536912751678,0.22784810126582278,0.15789473684210525,0.8706811451135242,0.8241758241758241,0.5492646231896735,0.12931885488647582,0.7721518987341772,0.9353128313891834,0.07435915548925737
dimension,zero_shot,GPT-5-Mini,,2,,Semantic,728,97,92,69,470,0.5132275132275133,0.5843373493975904,0.5464788732394367,0.8362989323843416,0.7788461538461539,0.710318140890966,0.16370106761565836,0.41566265060240964,0.8719851576994434,0.40253499921621966
dimension,zero_shot,GPT-5-Mini,,3,,Syntactic,546,16,3,42,485,0.8421052631578947,0.27586206896551724,0.4155844155844156,0.9938524590163934,0.9175824175824175,0.6348572639909553,0.006147540983606557,0.7241379310344828,0.920303605313093,0.4534674719192933
dimension,zero_shot,GPT-5-Mini,,3,,Pragmatic,1092,21,106,58,907,0.16535433070866143,0.26582278481012656,0.20388349514563106,0.8953603158933859,0.8498168498168498,0.5805915503517562,0.10463968410661402,0.7341772151898734,0.9398963730569948,0.1302483580862935
dimension,zero_shot,GPT-5-Mini,,3,,Semantic,728,89,86,77,476,0.5085714285714286,0.536144578313253,0.5219941348973607,0.8469750889679716,0.7760989010989011,0.6915598336406124,0.15302491103202848,0.463855421686747,0.8607594936708861,0.37616211936629584
dimension,zero_shot,GPT-5-Mini,,4,,Syntactic,546,16,6,42,482,0.7272727272727273,0.27586206896551724,0.4,0.9877049180327869,0.9120879120879121,0.6317834934991521,0.012295081967213115,0.7241379310344828,0.9198473282442748,0.4129884783608273
dimension,zero_shot,GPT-5-Mini,,4,,Pragmatic,1092,28,113,51,900,0.19858156028368795,0.35443037974683544,0.2545454545454545,0.8884501480750246,0.8498168498168498,0.62144026391093,0.11154985192497532,0.6455696202531646,0.9463722397476341,0.1876338334666535
dimension,zero_shot,GPT-5-Mini,,4,,Semantic,728,107,90,59,472,0.5431472081218274,0.6445783132530121,0.5895316804407713,0.8398576512455516,0.7953296703296703,0.7422179822492818,0.1601423487544484,0.35542168674698793,0.8888888888888888,0.45748641876407803
dimension,zero_shot,GPT-5-Mini,,5,,Syntactic,546,22,18,36,470,0.55,0.3793103448275862,0.4489795918367347,0.9631147540983607,0.9010989010989011,0.6712125494629735,0.036885245901639344,0.6206896551724138,0.9288537549407114,0.4049340000625216
dimension,zero_shot,GPT-5-Mini,,5,,Pragmatic,1092,22,89,57,924,0.1981981981981982,0.27848101265822783,0.23157894736842105,0.912142152023692,0.8663003663003663,0.5953115823409599,0.087857847976308,0.7215189873417721,0.9418960244648318,0.16341726982690757
dimension,zero_shot,GPT-5-Mini,,5,,Semantic,728,85,96,81,466,0.4696132596685083,0.5120481927710844,0.4899135446685879,0.8291814946619217,0.7568681318681318,0.670614843716503,0.1708185053380783,0.4879518072289157,0.8519195612431444,0.3312348773591573
dimension,AQUSA,AQUSA,,1,,Syntactic,546,16,24,42,464,0.4,0.27586206896551724,0.32653061224489793,0.9508196721311475,0.8791208791208791,0.6133408705483323,0.04918032786885246,0.7241379310344828,0.9169960474308301,0.2680619628973523
dimension,AQUSA,AQUSA,,1,,Pragmatic,364,0,1,7,356,0.0,0.0,0.0,0.9971988795518207,0.978021978021978,0.49859943977591037,0.0028011204481792717,1.0,0.9807162534435262,-0.007349564395040393
criterion,few_shot,DeepSeek-V4-Pro,,1,Atomic,,182,10,1,4,167,0.9090909090909091,0.7142857142857143,0.8,0.9940476190476191,0.9725274725274725,0.8541666666666667,0.005952380952380952,0.2857142857142857,0.9766081871345029,0.7920670382989479
criterion,few_shot,DeepSeek-V4-Pro,,1,Complete,,182,0,23,1,158,0.0,0.0,0.0,0.8729281767955801,0.8681318681318682,0.43646408839779005,0.1270718232044199,1.0,0.9937106918238994,-0.028270016919548734
criterion,few_shot,DeepSeek-V4-Pro,,1,Conceptually sound,,182,1,58,3,120,0.01694915254237288,0.25,0.031746031746031744,0.6741573033707865,0.6648351648351648,0.46207865168539325,0.3258426966292135,0.75,0.975609756097561,-0.02375610310239788
criterion,few_shot,DeepSeek-V4-Pro,,1,Conflict-free,,182,0,4,0,178,0.0,,0.0,0.978021978021978,0.978021978021978,,0.02197802197802198,,1.0,
criterion,few_shot,DeepSeek-V4-Pro,,1,Estimatable,,182,26,18,33,105,0.5909090909090909,0.4406779661016949,0.5048543689320388,0.8536585365853658,0.7197802197802198,0.6471682513435304,0.14634146341463414,0.559322033898305,0.7608695652173914,0.3217783388673373
criterion,few_shot,DeepSeek-V4-Pro,,1,Full sentence,,182,8,3,1,170,0.7272727272727273,0.8888888888888888,0.8,0.9826589595375722,0.978021978021978,0.9357739242132306,0.017341040462427744,0.1111111111111111,0.9941520467836257,0.7929414919339006
criterion,few_shot,DeepSeek-V4-Pro,,1,Independent,,182,3,75,0,104,0.038461538461538464,1.0,0.07407407407407407,0.5810055865921788,0.5879120879120879,0.7905027932960894,0.41899441340782123,0.0,1.0,0.14948701855038718
criterion,few_shot,DeepSeek-V4-Pro,,1,Minimal,,182,21,7,23,131,0.75,0.4772727272727273,0.5833333333333334,0.9492753623188406,0.8351648351648352,0.7132740447957839,0.050724637681159424,0.5227272727272727,0.8506493506493507,0.5061677913833478
