duplicate_group,original_sha256,original_path,new_path
399,acd8b872fceccdc90574c30cd907ab6cc1a9f7428d2885132ff88c0c8cb622eb,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/uniform.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/uniform.request.json
399,acd8b872fceccdc90574c30cd907ab6cc1a9f7428d2885132ff88c0c8cb622eb,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/uniform.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/uniform.request.json
399,acd8b872fceccdc90574c30cd907ab6cc1a9f7428d2885132ff88c0c8cb622eb,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/uniform.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/uniform.request.json
399,acd8b872fceccdc90574c30cd907ab6cc1a9f7428d2885132ff88c0c8cb622eb,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/uniform.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/uniform.request.json
400,c821a33a6a9fd8d7cdb6d852c62195743288c6073f7d6db4f2673aa1c82072d0,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/unique.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/unique.request.json
400,c821a33a6a9fd8d7cdb6d852c62195743288c6073f7d6db4f2673aa1c82072d0,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/unique.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/unique.request.json
400,c821a33a6a9fd8d7cdb6d852c62195743288c6073f7d6db4f2673aa1c82072d0,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/unique.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/unique.request.json
400,c821a33a6a9fd8d7cdb6d852c62195743288c6073f7d6db4f2673aa1c82072d0,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/unique.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/unique.request.json
400,c821a33a6a9fd8d7cdb6d852c62195743288c6073f7d6db4f2673aa1c82072d0,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/unique.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/unique.request.json
401,fee66f80c0238c0c4c35593bd3862b917e6687694a9b448040cf9f223dc4624a,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/well_formed.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/well_formed.request.json
401,fee66f80c0238c0c4c35593bd3862b917e6687694a9b448040cf9f223dc4624a,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/well_formed.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/well_formed.request.json
401,fee66f80c0238c0c4c35593bd3862b917e6687694a9b448040cf9f223dc4624a,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/well_formed.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/well_formed.request.json
401,fee66f80c0238c0c4c35593bd3862b917e6687694a9b448040cf9f223dc4624a,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/well_formed.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/well_formed.request.json
401,fee66f80c0238c0c4c35593bd3862b917e6687694a9b448040cf9f223dc4624a,results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/well_formed.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/well_formed.request.json
402,dba38397f2e81cd5f3be83298604c99c3091b5717bcd85f448fd8b1eb73bebf2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/atomic.request.json
402,dba38397f2e81cd5f3be83298604c99c3091b5717bcd85f448fd8b1eb73bebf2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/atomic.request.json
402,dba38397f2e81cd5f3be83298604c99c3091b5717bcd85f448fd8b1eb73bebf2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/atomic.request.json
402,dba38397f2e81cd5f3be83298604c99c3091b5717bcd85f448fd8b1eb73bebf2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/atomic.request.json
402,dba38397f2e81cd5f3be83298604c99c3091b5717bcd85f448fd8b1eb73bebf2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.request.json
403,de1dbad0b514868d92d87676191df1004afded5a9af42e50e9aebb684aa925b8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/complete.request.json
403,de1dbad0b514868d92d87676191df1004afded5a9af42e50e9aebb684aa925b8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/complete.request.json
403,de1dbad0b514868d92d87676191df1004afded5a9af42e50e9aebb684aa925b8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/complete.request.json
403,de1dbad0b514868d92d87676191df1004afded5a9af42e50e9aebb684aa925b8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/complete.request.json
403,de1dbad0b514868d92d87676191df1004afded5a9af42e50e9aebb684aa925b8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.request.json
404,fc6fdc9beb6584c99a410174f5449fa5fa9b091c0d36530a5d89d976173c7ef2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/conceptually_sound.request.json
404,fc6fdc9beb6584c99a410174f5449fa5fa9b091c0d36530a5d89d976173c7ef2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.request.json
404,fc6fdc9beb6584c99a410174f5449fa5fa9b091c0d36530a5d89d976173c7ef2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.request.json
404,fc6fdc9beb6584c99a410174f5449fa5fa9b091c0d36530a5d89d976173c7ef2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/conceptually_sound.request.json
404,fc6fdc9beb6584c99a410174f5449fa5fa9b091c0d36530a5d89d976173c7ef2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.request.json
405,47d9a5256b4959e678a43b1f6aa0648af2967e0e290f8980dcfe493850c93047,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/conflict_free.request.json
405,47d9a5256b4959e678a43b1f6aa0648af2967e0e290f8980dcfe493850c93047,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.request.json
405,47d9a5256b4959e678a43b1f6aa0648af2967e0e290f8980dcfe493850c93047,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.request.json
405,47d9a5256b4959e678a43b1f6aa0648af2967e0e290f8980dcfe493850c93047,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/conflict_free.request.json
405,47d9a5256b4959e678a43b1f6aa0648af2967e0e290f8980dcfe493850c93047,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.request.json
406,206c9405eeb3a8e4146b5e4b6a909f09a469ef8d74017d987670dd090639cca2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/estimatable.request.json
406,206c9405eeb3a8e4146b5e4b6a909f09a469ef8d74017d987670dd090639cca2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.request.json
406,206c9405eeb3a8e4146b5e4b6a909f09a469ef8d74017d987670dd090639cca2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.request.json
406,206c9405eeb3a8e4146b5e4b6a909f09a469ef8d74017d987670dd090639cca2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/estimatable.request.json
406,206c9405eeb3a8e4146b5e4b6a909f09a469ef8d74017d987670dd090639cca2,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.request.json
407,0be3e3af507081f04e8a15b7a789874c116129233dcc73545fdce51cebc69e38,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/full_sentence.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/full_sentence.request.json
407,0be3e3af507081f04e8a15b7a789874c116129233dcc73545fdce51cebc69e38,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.request.json
407,0be3e3af507081f04e8a15b7a789874c116129233dcc73545fdce51cebc69e38,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.request.json
407,0be3e3af507081f04e8a15b7a789874c116129233dcc73545fdce51cebc69e38,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/full_sentence.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/full_sentence.request.json
407,0be3e3af507081f04e8a15b7a789874c116129233dcc73545fdce51cebc69e38,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.request.json
408,703e71f76514891583db6282e456f7e22cddd9d6da09a93a026cf2030f39c88f,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/independent.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/independent.request.json
408,703e71f76514891583db6282e456f7e22cddd9d6da09a93a026cf2030f39c88f,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/independent.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/independent.request.json
408,703e71f76514891583db6282e456f7e22cddd9d6da09a93a026cf2030f39c88f,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/independent.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/independent.request.json
408,703e71f76514891583db6282e456f7e22cddd9d6da09a93a026cf2030f39c88f,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/independent.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/independent.request.json
408,703e71f76514891583db6282e456f7e22cddd9d6da09a93a026cf2030f39c88f,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.request.json
409,4361592a2b8d2bb60b4e8b3485c683f59508bd4186effe186fa06b8a06b81bf0,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/minimal.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/minimal.request.json
409,4361592a2b8d2bb60b4e8b3485c683f59508bd4186effe186fa06b8a06b81bf0,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/minimal.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/minimal.request.json
409,4361592a2b8d2bb60b4e8b3485c683f59508bd4186effe186fa06b8a06b81bf0,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/minimal.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/minimal.request.json
409,4361592a2b8d2bb60b4e8b3485c683f59508bd4186effe186fa06b8a06b81bf0,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/minimal.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/minimal.request.json
409,4361592a2b8d2bb60b4e8b3485c683f59508bd4186effe186fa06b8a06b81bf0,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.request.json
410,3c07b9b8c434bdb327d329d12307e32890ce90ffc090fe366a3822784ef3a4f8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/problem_oriented.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/problem_oriented.request.json
410,3c07b9b8c434bdb327d329d12307e32890ce90ffc090fe366a3822784ef3a4f8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.request.json
410,3c07b9b8c434bdb327d329d12307e32890ce90ffc090fe366a3822784ef3a4f8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.request.json
410,3c07b9b8c434bdb327d329d12307e32890ce90ffc090fe366a3822784ef3a4f8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/problem_oriented.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/problem_oriented.request.json
410,3c07b9b8c434bdb327d329d12307e32890ce90ffc090fe366a3822784ef3a4f8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.request.json
411,b82cedf549de98b8840c64e3fbc49ba39668be31ce51b7ed2e4201746cc231da,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/unambiguous.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/unambiguous.request.json
411,b82cedf549de98b8840c64e3fbc49ba39668be31ce51b7ed2e4201746cc231da,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.request.json
411,b82cedf549de98b8840c64e3fbc49ba39668be31ce51b7ed2e4201746cc231da,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.request.json
411,b82cedf549de98b8840c64e3fbc49ba39668be31ce51b7ed2e4201746cc231da,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/unambiguous.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/unambiguous.request.json
411,b82cedf549de98b8840c64e3fbc49ba39668be31ce51b7ed2e4201746cc231da,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.request.json
412,93fd1feff19b0c86f442c7b49f15252a8eaedf8802d2674cda089925d629d97d,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/uniform.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/uniform.request.json
412,93fd1feff19b0c86f442c7b49f15252a8eaedf8802d2674cda089925d629d97d,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/uniform.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/uniform.request.json
412,93fd1feff19b0c86f442c7b49f15252a8eaedf8802d2674cda089925d629d97d,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/uniform.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/uniform.request.json
412,93fd1feff19b0c86f442c7b49f15252a8eaedf8802d2674cda089925d629d97d,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/uniform.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/uniform.request.json
412,93fd1feff19b0c86f442c7b49f15252a8eaedf8802d2674cda089925d629d97d,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.request.json
413,6a5c93f60bb7c596a1ceafa1e5dbfcc4f27f7ba1940a37b7df2602a501f606d8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/unique.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/unique.request.json
413,6a5c93f60bb7c596a1ceafa1e5dbfcc4f27f7ba1940a37b7df2602a501f606d8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/unique.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/unique.request.json
413,6a5c93f60bb7c596a1ceafa1e5dbfcc4f27f7ba1940a37b7df2602a501f606d8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/unique.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/unique.request.json
413,6a5c93f60bb7c596a1ceafa1e5dbfcc4f27f7ba1940a37b7df2602a501f606d8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.request.json
413,6a5c93f60bb7c596a1ceafa1e5dbfcc4f27f7ba1940a37b7df2602a501f606d8,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.request.json
414,ecc1fce3cfca2e50e6e0aef61b24461c890ca54932b63f58731626dfa2169bd4,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/well_formed.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_01/well_formed.request.json
414,ecc1fce3cfca2e50e6e0aef61b24461c890ca54932b63f58731626dfa2169bd4,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.request.json
414,ecc1fce3cfca2e50e6e0aef61b24461c890ca54932b63f58731626dfa2169bd4,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/well_formed.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_03/well_formed.request.json
414,ecc1fce3cfca2e50e6e0aef61b24461c890ca54932b63f58731626dfa2169bd4,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.request.json
414,ecc1fce3cfca2e50e6e0aef61b24461c890ca54932b63f58731626dfa2169bd4,results/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.request.json
415,4ef90658f56b938fa6873cce3024f9a598b24d870b1102752c1d1b26a0d17746,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.request.json
415,4ef90658f56b938fa6873cce3024f9a598b24d870b1102752c1d1b26a0d17746,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.request.json
415,4ef90658f56b938fa6873cce3024f9a598b24d870b1102752c1d1b26a0d17746,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/atomic.request.json
415,4ef90658f56b938fa6873cce3024f9a598b24d870b1102752c1d1b26a0d17746,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/atomic.request.json
415,4ef90658f56b938fa6873cce3024f9a598b24d870b1102752c1d1b26a0d17746,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/atomic.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/atomic.request.json
416,f1930dac8ea088d68e6b1e1e825f7a09b698e7192d8feb99ced8e86e26ab3e04,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.request.json
416,f1930dac8ea088d68e6b1e1e825f7a09b698e7192d8feb99ced8e86e26ab3e04,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.request.json
416,f1930dac8ea088d68e6b1e1e825f7a09b698e7192d8feb99ced8e86e26ab3e04,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/complete.request.json
416,f1930dac8ea088d68e6b1e1e825f7a09b698e7192d8feb99ced8e86e26ab3e04,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/complete.request.json
416,f1930dac8ea088d68e6b1e1e825f7a09b698e7192d8feb99ced8e86e26ab3e04,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/complete.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/complete.request.json
417,adab623d7ce2512aff1aee3f974deaf167eb528a9d19c912f4740847118dbec0,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.request.json
417,adab623d7ce2512aff1aee3f974deaf167eb528a9d19c912f4740847118dbec0,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/conceptually_sound.request.json
417,adab623d7ce2512aff1aee3f974deaf167eb528a9d19c912f4740847118dbec0,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/conceptually_sound.request.json
417,adab623d7ce2512aff1aee3f974deaf167eb528a9d19c912f4740847118dbec0,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/conceptually_sound.request.json
417,adab623d7ce2512aff1aee3f974deaf167eb528a9d19c912f4740847118dbec0,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/conceptually_sound.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/conceptually_sound.request.json
418,751eebef6014559692c59a21de04b387e7a8d3c32149b0f99d7aee868b7701e7,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.request.json
418,751eebef6014559692c59a21de04b387e7a8d3c32149b0f99d7aee868b7701e7,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/conflict_free.request.json
418,751eebef6014559692c59a21de04b387e7a8d3c32149b0f99d7aee868b7701e7,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/conflict_free.request.json
418,751eebef6014559692c59a21de04b387e7a8d3c32149b0f99d7aee868b7701e7,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_04/conflict_free.request.json
418,751eebef6014559692c59a21de04b387e7a8d3c32149b0f99d7aee868b7701e7,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/conflict_free.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_05/conflict_free.request.json
419,8e508e9a955dbea0e400b0ca85d11224c112f3723caca33b12a3cd4660453d37,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.request.json
419,8e508e9a955dbea0e400b0ca85d11224c112f3723caca33b12a3cd4660453d37,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/estimatable.request.json
419,8e508e9a955dbea0e400b0ca85d11224c112f3723caca33b12a3cd4660453d37,results/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/estimatable.request.json,outputs/raw/zero_shot/DeepSeek-V4-Pro/PlanningPoker/run_03/estimatable.request.json
