original_path,new_path,original_sha256,bytes,scope,preservation,operation
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/minimal.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/minimal.request.json,b23756a4a13e678aca3b261225bd88fd0155fbbf8ca81239b5b52b321916d05c,11531,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/minimal.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/minimal.response.json,ac68ab739679eaab5b386ce233ab29452159d10dfe516b7254dc892b51d28799,60530,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.parsed.json,fa8d0dd3025e94613244615099114b1edb26cc343c43ece3360704b71583a489,18729,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.request.json,0f5d30bec28e34a3843b95874b6eb145f6e6aaa149faa05aa44e3a573b4b42d4,11585,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.response.json,cb333b0d3d9c3673b7e679dee5463c25116ca4c6dfe2cd25c6f0e5ce2ddcc0ca,46910,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.parsed.json,e0ac3f459a6c0a5c34cce6263f2a4876df3c580d1ef9d8a32ef13149428187ac,16683,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.request.json,0d77c095e175e9a8480e97d4a7540585d0f87020503f0f7ec810b47965958f43,11452,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.response.json,7d8ee2aababc19bd7fd8f3038a1a2c3055977fa2e343c11a1d5db0ea201a0e5d,44561,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.parsed.json,eec91658d486c79bd11a2445f1f293cc3e67832c67c67c4f279780965b90406c,25086,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.request.json,0e2d40cbad445ed4ac024cd67224751db963959e350cd45d024be982e2a8ab72,11601,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.response.json,92832952a9c30a4d61a88d9bd783250303769ac7da16080ba7d774fc01603c57,41303,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.parsed.json,72fde56f95722d398dbb4bbb8513cb76dbe32a7227fe6bb4e199479f48edec86,16389,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.request.json,413f8838e5ac73a1bf13727a72af938c0654fefbd7b4a4ea23c1abd5a0d5bc56,11551,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.response.json,1d6629e2aac511ca468b71f807a07d80e4d0be6df6c1d1c7e0699aa67f9f728c,43520,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.parsed.json,511533e52b03758b57dd40b8eab573f57491c8e6dd2346ce75f122664a4c7b9e,21796,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.request.json,44215d3d42927803a93a796cefecc22ffcd0e7388f90447e6a9241a63157dceb,11387,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.response.json,90ef7a4c6f6b7bead95d29490d11f480af62e8ad9172e2460d6ec6a7a70c0714,35198,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.parsed.json,d048f86d3369d8294fe922332a11cc6e259b90c85ee8d4bffdd141298bebddb8,15751,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.request.json,2a3b31df6d0c06840a4ced5676c89688571a2049625978976d95843c6603560d,11485,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.response.json,4d4334c493a6a512b171d590eef138d4b6f967fbd2745dbd3cf823a55ccc8614,51662,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.parsed.json,84620f0734ead99ce7ec2942044fdff219547ff093a1f14a6a99c3558456e8e8,15559,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.request.json,4302fb48d362508d87b6efb83f7b7c666950a346eb21f7ec96f876bb501dffb3,11755,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.response.json,da5900d5f1a450a910e15853742144b925dc333f6988ce363b0af28caf89079d,29480,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.parsed.json,c6ed903226b11e7173b7fa46a00ff07e8a1ba25bb2b64898544dcfa232bad65f,16693,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.request.json,3b9d58a00f827b8f9a60a4e0a8064861107060d2a214b29b7ffe9ccdf055c2d9,11506,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.response.json,4e8738d5c6aafabb595c3551889621250d151c395a2045262505adea4eec8586,63852,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.parsed.json,0a5aaea2d4dbcbdf979d655a9f261df2be962575a2684b503c3dde9f1cdc1f12,19267,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.request.json,7b6fe4fa3b0b2d71c8b36e86b0948e60846da53ee2d6a6cc8bcfb11002b4148b,11536,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.response.json,45afb6adb014b3d9e17dc1f1db118687d8c303871e8b0928078ad7dbbab8de16,44967,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.parsed.json,4916799ffa6b285810b97b1dca12baa950090a2383f30ce25a3e59d5338f0e42,19036,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.request.json,301ef88c9467ca302721e3c140b18f32929418cdf0b082ead2d2dc23b47bde29,11501,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.response.json,54d1ddfb37e0da3576802b0ee2b0314105f347d62479acd313feafb46cb58183,40274,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.parsed.json,62d7baf8732dfb01ca272004b1cff85a0893e107ac0c554cc331ac2e085ce4d5,14565,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.request.json,d178df59309d26a701c9e88ec5e88109f63ec2b3a13158274d1ba95076aa3f4c,11421,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.response.json,8d6fdd66aff66b2b7cd59e66bfde4423edbc0ee7e87792009aacbc3f94160958,30372,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.parsed.json,85e2a0cd4c0ada77d566070144989c1c6f0cc6da9affbc6a9b97091b289b736f,19218,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.request.json,ef5b40ead9d307534a1d5091b2c1f5fe428a358a43dddfae11ddf274f1ff742e,11606,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.response.json,8c8914fd8c3929f0d82249a9d289da7c63eeb5e009eeb191e99f8f5b1ed2d045,63471,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.parsed.json,229d08a5d28246a04bc84513445c7f07b709d859cde483f379b455cb6b847677,16449,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.request.json,b23756a4a13e678aca3b261225bd88fd0155fbbf8ca81239b5b52b321916d05c,11531,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.response.json,29fab83ee895f6deb65b9dd1a6c9328c0466c293f81b946156be7afcbde2d03c,35391,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.parsed.json,be496e6a3cecd2bb94d58bf2664e5b69a610fa86b81e641115d1d9e330955320,18729,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.request.json,0f5d30bec28e34a3843b95874b6eb145f6e6aaa149faa05aa44e3a573b4b42d4,11585,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.response.json,04cc7573b355c3b3ec9f968a377866aed3e7f63786eefad61d7eb0f23b57e612,46910,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.parsed.json,44c399c307371616ee13ad0d4d25c7f484d87e3c88d74a9d9f960c1698a46a12,16751,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.request.json,0d77c095e175e9a8480e97d4a7540585d0f87020503f0f7ec810b47965958f43,11452,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.response.json,10e6c797ac3e6b02b6629bb0cdb2cd4a66d7f6eb976f487251631d817d0f7604,41785,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.parsed.json,64062f531aa96aa49d5f46ffb2a0a2a05d577e0d09db30c8f0515314af56ca2a,25086,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.request.json,0e2d40cbad445ed4ac024cd67224751db963959e350cd45d024be982e2a8ab72,11601,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.response.json,40cfac5e6246cf298e9570767d9d3845608ec2d6fef5d77e20ad5a6f96746595,41303,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.parsed.json,d737fae283ab5691c39e81f7fe15bab1c303eca085405b4b830a14615bbec56f,16389,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.request.json,413f8838e5ac73a1bf13727a72af938c0654fefbd7b4a4ea23c1abd5a0d5bc56,11551,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.response.json,39db7007f4be5149e1871dd37db209b1e3b1b4bd5d495d72f225096de748bd62,43520,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.parsed.json,77ab7525f0b9b746ac2efbfe580feba89f29bc8e2509f652bde10c275b7997c4,21795,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.request.json,44215d3d42927803a93a796cefecc22ffcd0e7388f90447e6a9241a63157dceb,11387,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.response.json,86d54361c9a2e180a1e28b22e4e719d228b5b29cd4047da89e8d7eef4f90c303,35198,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.parsed.json,b213fbe84cfd650e4d5d02bddd176eb95a1f6f8f4c78126c2760efd6e9861e0e,21687,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.request.json,0988a95e18440b8d76734d9f9048b0ca4f4de7837b61ac4e4e97bc21c3710e6f,10143,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.response.json,1ab2d2c750997419c8073ab6da5f920e3877d907878060af17b75a38ae13fb8f,47375,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.parsed.json,93b041061bd57bc98d1f72f20809a3eef554f884dc8499d114811b7f09a3a8a0,21058,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.request.json,2ebe9bcec02cf3d72693bbaccc72cddc50d01d7cae43177d1259a2470115e73d,10413,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.response.json,e9635db4fbe77d7fe7fbd01f313fc7c4620c3291d502a9b51b153cf9dd312e97,63708,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conceptually_sound.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conceptually_sound.parsed.json,77a49edc1ab60f0d0e57ce67531c4f6980fc942ec7d83106705dbe352f1ab496,19950,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conceptually_sound.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conceptually_sound.request.json,e6bb44fd77ac735761d9d418678f7182a4b7b9c8f53e9c9eeccad1117135647c,10164,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conceptually_sound.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conceptually_sound.response.json,2f3666f1ecb1cbc4ca557831fb3f51536ce49d40b18cc093042ffb945d394c87,40887,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conflict_free.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conflict_free.parsed.json,d5a677e8d8db11b8ee9404e19947ebe92d2eb6b42e8ea6adc8e728c0ff44b670,21693,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conflict_free.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conflict_free.request.json,3c394cf9a89585639b0dd626eddf36cda62dd7b7b4376f1127f5f1017610ad82,10194,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conflict_free.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/conflict_free.response.json,f99ef627e782e95135d6e9fe96d891c94a96a871d1ad0090160a8f454d3e0b6d,33734,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/estimatable.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/estimatable.parsed.json,5e467e19890c9d7a893426c00d5f39d1f021055a82532abb3adc2f83de8d21f0,20282,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/estimatable.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/estimatable.request.json,db271cf2276900969aa8ef207061e2123b3a3985ec095d48a0031dbe292f3345,10159,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/estimatable.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/estimatable.response.json,26efb7c797438de08569f386c59b7d6d90899d5ed888c380a8b55fb48e83d1b5,45345,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/full_sentence.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/full_sentence.parsed.json,75b5a5969d5949f75fd4ad6df61e69b9f9bf8bcad130cbb58443accc73dfc6cd,16348,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/full_sentence.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/full_sentence.request.json,361ea5c96ff64d7512c04b6c19dd9260fe4e9ad55a75126a3f1338b8b0c108bc,10079,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/full_sentence.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/full_sentence.response.json,4fd8268e9e68666f871cdecb4429ea67c1fe8f778b41147a3d4f183ae9b749b2,30500,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/independent.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/independent.parsed.json,0f5d7c0449c81e632c95b9bb09a09ecf102afdc722d2e87bf83f548b30c2e8e3,20041,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/independent.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/independent.request.json,6454200137088739cf4d5d25134a1472030d222117d9fcc7581202fa002c6e68,10264,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/independent.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/independent.response.json,82ec2e2ddefccebf006324af758449dc22c1b000760b88270493019e89d7362a,63230,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/minimal.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/minimal.parsed.json,191642b78f74fa68a6b0d4e9539520df3040a255291f947a51eeb0f8c41518f9,18828,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/minimal.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/minimal.request.json,ef15289aa2806e2643aa5679b15068cfcf01ff365eb442c0c93a1b72567097bb,10189,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/minimal.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/minimal.response.json,5927d32938d899119a43e674191ddda56b537cf352cb2d16e3f045af6e3ec8c5,32854,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/problem_oriented.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/problem_oriented.parsed.json,06811f3cd09fd9c5a30407dc260bb82ca672844e691beb1ae14302ac45feeb80,22094,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/problem_oriented.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/problem_oriented.request.json,320826e4d085a4e365a40518ddce71d828486aee02c48098f64085d3db82af05,10243,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/problem_oriented.response.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/problem_oriented.response.json,accfa05af9f7160890226c01151bccf612923871b13229260f985fecd08ab5ae,45516,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/unambiguous.parsed.json,outputs/parsed/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/unambiguous.parsed.json,3eaa8eed8f640fd4143cd7056cfd0330a45c79b42f2cea79a554cdd485e2920c,20338,RQ1-RQ4,unchanged,moved
results/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/unambiguous.request.json,outputs/raw/one_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/unambiguous.request.json,3c68d162afc8b2c8188a7d09470638d0a78e8c7405dd8bb21bfdb1d9f7371066,10110,RQ1-RQ4,unchanged,moved
