prompt_profile,model,project,criterion,story_id,violation_frequency,flip
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-054,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-055,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-056,0.6,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-057,0.4,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-058,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-059,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-060,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-061,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-062,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-063,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-064,0.6,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-065,0.6,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-066,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-067,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-068,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,BC-069,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-001,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-002,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-003,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-004,0.6,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-005,0.8,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-006,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-007,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-008,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-009,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-010,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-011,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-012,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-013,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-014,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-015,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-016,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-017,0.8,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-018,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-019,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-020,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-021,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-022,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-023,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-024,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-025,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-026,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-027,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-028,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-029,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-030,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-031,0.8,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-032,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-033,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-034,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-035,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-036,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-037,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-038,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-039,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-040,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-041,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-042,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-043,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-044,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-045,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-046,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-047,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-048,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-049,0.4,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-050,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-051,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-052,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-053,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-054,0.6,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-055,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-056,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-057,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-058,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-059,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-060,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-061,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-062,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-063,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-064,0.8,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-065,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-066,0.4,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-067,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-068,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,BC-069,0.6,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-001,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-002,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-003,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-004,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-005,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-006,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-007,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-008,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-009,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-010,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-011,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-012,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-013,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-014,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-015,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-016,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-017,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-018,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-019,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-020,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-021,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-022,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-023,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-024,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-025,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-026,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-027,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-028,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-029,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-030,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-031,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-032,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-033,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-034,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-035,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-036,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-037,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-038,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-039,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-040,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-041,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-042,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-043,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-044,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-045,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-046,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-047,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-048,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-049,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-050,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-051,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-052,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-053,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-054,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-055,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-056,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-057,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-058,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-059,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-060,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-061,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-062,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-063,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-064,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-065,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-066,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-067,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-068,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,BC-069,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-001,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-002,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-003,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-004,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-005,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-006,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-007,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-008,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-009,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-010,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-011,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-012,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-013,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-014,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-015,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-016,0.4,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-017,0.4,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-018,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-019,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-020,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-021,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-022,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-023,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-024,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-025,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-026,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-027,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-028,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-029,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-030,0.2,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-031,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-032,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-033,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-034,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-035,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-036,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-037,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-038,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-039,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-040,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-041,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-042,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-043,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-044,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-045,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-046,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-047,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-048,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-049,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-050,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-051,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-052,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-053,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-054,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-055,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-056,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-057,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-058,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-059,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-060,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-061,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-062,0.4,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-063,0.4,1
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-064,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-065,1.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-066,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-067,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-068,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,BC-069,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-001,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-002,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-003,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-004,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-005,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-006,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-007,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-008,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-009,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-010,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-011,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-012,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-013,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-014,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-015,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-016,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-017,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-018,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-019,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-020,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-021,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-022,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-023,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-024,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-025,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-026,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-027,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-028,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-029,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-030,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-031,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-032,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-033,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-034,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-035,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-036,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-037,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-038,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-039,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-040,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-041,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-042,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-043,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-044,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-045,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-046,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-047,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-048,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-049,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-050,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-051,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-052,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-053,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-054,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-055,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-056,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-057,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-058,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-059,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-060,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-061,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-062,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-063,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-064,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-065,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-066,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-067,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-068,0.0,0
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,BC-069,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-001,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-002,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-003,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-004,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-005,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-006,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-007,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-008,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-009,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-010,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-011,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-012,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-013,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-014,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-015,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-016,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-017,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-018,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-019,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-020,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-021,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-022,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-023,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-024,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-025,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-026,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-027,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-028,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-029,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-030,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-031,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-032,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-033,0.0,0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,PP-034,0.0,0
